p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000529302026836	0.00815321353412	GO:0046872	m	4	metal ion binding	26; 246; 759; 762; 1014; 1200; 2346; 3043; 4493; 4495; 5805; 645745; 8424; 340706; 51733; 79814; 63826; 3039; 84735; 348158; 80224; 55561; 55856; 26061; 255743; 9616; 257160	AOC1; CDH16; HACL1; NUBPL; HBB; RNF214; ALOX15; UPB1; MT1HL1; BBOX1; CDC42BPG; MT1E; MT1G; PTS; FOLH1; TPP1; VWA2; ACSM2B; SRR; AGMAT; HBA1; CNDP1; ACOT13; CA1; CA4; NPNT; RNF7	4259	1085
0.000543547568941	0.00887794362604	GO:0031720	m	3	haptoglobin binding	3043; 3039	HBA1; HBB	10	3
0.000543547568941	0.00815321353412	GO:0016841	m	4	ammonia-lyase activity	113675; 63826	SRR; SDSL	5	3
0.000543547568941	0.0110883704064	GO:0009082	b	5	branched-chain amino acid biosynthetic process	587; 113675	SDSL; BCAT2	5	3
0.000543547568941	0.00298951162918	GO:0015355	m	5	secondary active monocarboxylate transmembrane transporter activity	6540; 160728	SLC6A13; SLC5A8	13	3
0.000543547568941	0.00298951162918	GO:0022858	m	5	alanine transmembrane transporter activity	153201; 23428	SLC36A2; SLC7A8	12	3
0.000573929524398	0.0143482381099	GO:0006082	b	3	organic acid metabolic process	246; 275; 587; 670; 2346; 2348; 2628; 2948; 55526; 5805; 51733; 79799; 79814; 80724; 113675; 63826; 348158; 26061; 25828; 27034	TXN2; SRR; SDSL; HACL1; UGT2A3; ACAD8; GSTM4; BCAT2; ACSM2B; AMT; DHTKD1; GATM; ALOX15; BPHL; AGMAT; UPB1; ACAD10; PTS; FOLR1; FOLH1	1199	690
0.000574781316205	0.00459825052964	GO:0016491	m	2	oxidoreductase activity	26; 246; 1337; 3043; 55526; 8424; 9167; 9249; 80724; 3039; 51004; 55349; 25828; 27034	AOC1; TXN2; BBOX1; ACAD8; DHRS3; HBB; DHTKD1; ALOX15; HBA1; CHDH; ACAD10; COQ6; COX6A1; COX7A2L	759	388
0.000789580660561	0.00473748396336	GO:0005326	m	2	neurotransmitter transporter activity	153201; 6540; 23428	SLC6A13; SLC36A2; SLC7A8	54	14
0.000897735647122	0.0187028259817	GO:0017144	b	3	drug metabolic process	275; 670; 1118; 1337; 2348; 2628; 2644; 3043; 55526; 5805; 9167; 51142; 113675; 63826; 3039	CHCHD2; SRR; SDSL; COX7A2L; PTS; CHIT1; FOLR1; DHTKD1; GATM; BPHL; HBA1; HBB; COX6A1; AMT; GCHFR	854	454
0.000934884388201	0.0158930345994	GO:0006820	b	5	anion transport	759; 762; 2348; 3043; 6540; 10864; 3039; 153201; 23428; 160728	SLC7A8; CA1; SLC36A2; HBB; HBA1; SLC5A8; SLC22A7; SLC6A13; CA4; FOLR1	657	229
0.00107752703018	0.0193954865432	GO:0031838	c	2	haptoglobin-hemoglobin complex	3043; 3039	HBA1; HBB	11	4
0.00107752703018	0.0193954865432	GO:0005833	c	2	hemoglobin complex	3043; 3039	HBA1; HBB	12	4
0.00107752703018	0.0392219838985	GO:0009445	b	4	putrescine metabolic process	26; 79814	AOC1; AGMAT	8	4
0.00133344676269	0.016334722843	GO:0015238	m	3	drug transmembrane transporter activity	153201; 6540; 23428; 160728	SLC6A13; SLC5A8; SLC36A2; SLC7A8	110	36
0.00165044905114	0.0165044905114	GO:0015291	m	4	secondary active transmembrane transporter activity	153201; 6540; 10864; 23428; 160728	SLC6A13; SLC5A8; SLC22A7; SLC36A2; SLC7A8	240	64
0.00165044905114	0.0206648665894	GO:1903825	b	5	organic acid transmembrane transport	2348; 6540; 153201; 23428; 160728	SLC6A13; SLC5A8; FOLR1; SLC7A8; SLC36A2	155	64
0.0017023848092	0.0166833711302	GO:0016769	m	3	transferase activity, transferring nitrogenous groups	275; 587; 2628	GATM; AMT; BCAT2	23	18
0.00178008707599	0.00854441796476	GO:0005344	m	2	oxygen carrier activity	3043; 3039	HBA1; HBB	14	5
0.00178008707599	0.0206648665894	GO:0015671	b	5	oxygen transport	3043; 3039	HBA1; HBB	15	5
0.00178008707599	0.0213610449119	GO:0031362	c	5	anchored component of external side of plasma membrane	762; 2348	FOLR1; CA4	19	5
0.00182347222729	0.0206648665894	GO:0046394	b	5	carboxylic acid biosynthetic process	246; 587; 2346; 2628; 2948; 51733; 113675; 63826; 348158; 55526	DHTKD1; SDSL; GSTM4; BCAT2; ACSM2B; SRR; GATM; ALOX15; UPB1; FOLH1	462	250
0.00187877159456	0.056989405035	GO:0016053	b	4	organic acid biosynthetic process	246; 587; 2346; 2628; 2948; 51733; 113675; 63826; 348158; 55526	DHTKD1; SDSL; GSTM4; BCAT2; ACSM2B; SRR; GATM; ALOX15; UPB1; FOLH1	463	251
0.00202596731268	0.0206648665894	GO:0071248	b	5	cellular response to metal ion	26; 246; 4493; 4495; 645745	AOC1; MT1E; ALOX15; MT1G; MT1HL1	191	67
0.00233250164475	0.0102630072369	GO:0015171	m	5	amino acid transmembrane transporter activity	6540; 153201; 23428	SLC6A13; SLC36A2; SLC7A8	84	20
0.00264667457052	0.018679170009	GO:0030976	m	3	thiamine pyrophosphate binding	55526; 26061	DHTKD1; HACL1	8	6
0.00264667457052	0.0245418914721	GO:0006573	b	5	valine metabolic process	587; 27034	ACAD8; BCAT2	7	6
0.0029594132123	0.0108511817784	GO:0008514	m	5	organic anion transmembrane transporter activity	6540; 10864; 153201; 23428; 160728	SLC6A13; SLC5A8; SLC22A7; SLC36A2; SLC7A8	227	73
0.00309026921756	0.0737169265829	GO:0009081	b	4	branched-chain amino acid metabolic process	587; 113675; 27034	ACAD8; SDSL; BCAT2	25	22
0.00352777536084	0.0737169265829	GO:0071241	b	4	cellular response to inorganic substance	26; 246; 4493; 4495; 645745	AOC1; MT1E; ALOX15; MT1G; MT1HL1	218	76
0.0036095450872	0.0288175571592	GO:1901607	b	5	alpha-amino acid biosynthetic process	587; 2628; 113675; 63826	SRR; GATM; SDSL; BCAT2	72	47
0.00367282591245	0.018679170009	GO:0015002	m	3	heme-copper terminal oxidase activity	1337; 9167	COX6A1; COX7A2L	28	7
0.00367282591245	0.018679170009	GO:0016675	m	3	oxidoreductase activity, acting on a heme group of donors	1337; 9167	COX6A1; COX7A2L	28	7
0.00367282591245	0.018679170009	GO:0016840	m	3	carbon-nitrogen lyase activity	113675; 63826	SRR; SDSL	13	7
0.00367282591245	0.0737169265829	GO:0015669	b	4	gas transport	3043; 3039	HBA1; HBB	20	7
0.00367282591245	0.0183641295623	GO:0004129	m	4	cytochrome-c oxidase activity	1337; 9167	COX6A1; COX7A2L	28	7
0.00367282591245	0.0183641295623	GO:0016676	m	4	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	1337; 9167	COX6A1; COX7A2L	28	7
0.00367282591245	0.0183641295623	GO:0005343	m	4	organic acid:sodium symporter activity	6540; 160728	SLC6A13; SLC5A8	30	7
0.00367282591245	0.0760254962388	GO:0031233	c	4	intrinsic component of external side of plasma membrane	762; 2348	FOLR1; CA4	23	7
0.00367282591245	0.0288175571592	GO:0006578	b	5	amino-acid betaine biosynthetic process	8424; 55349	CHDH; BBOX1	7	7
0.00381207551204	0.018679170009	GO:0050662	m	3	coenzyme binding	55526; 80724; 113675; 63826; 51004; 55349; 26061; 27034	SRR; SDSL; HACL1; DHTKD1; ACAD8; CHDH; ACAD10; COQ6	297	189
0.00392591856619	0.149184905515	GO:0016323	c	3	basolateral plasma membrane	762; 1014; 2348; 6540; 10864; 23428	SLC7A8; CDH16; CA4; SLC22A7; SLC6A13; FOLR1	242	112
0.00394788785819	0.0124076475543	GO:0015077	m	5	monovalent inorganic cation transmembrane transporter activity	1337; 6540; 9167; 153201; 160728	SLC6A13; SLC5A8; COX6A1; SLC36A2; COX7A2L	367	78
0.00398339720952	0.0290218939551	GO:0010043	b	5	response to zinc ion	4493; 4495; 645745	MT1E; MT1G; MT1HL1	58	24
0.00434431407079	0.0760254962388	GO:0005739	c	4	mitochondrion	275; 587; 670; 1337; 2628; 5805; 399512; 8424; 9167; 51142; 79814; 80724; 51004; 348158; 55349; 80224; 55526; 55856; 25828; 125228; 27034	CHCHD2; DHTKD1; ACOT13; FAM210A; BBOX1; ACAD8; COX6A1; BCAT2; ACSM2B; SLC25A35; GATM; NUBPL; BPHL; AGMAT; CHDH; ACAD10; COQ6; PTS; AMT; TXN2; COX7A2L	1634	870
0.00440277416419	0.0737169265829	GO:0042737	b	4	drug catabolic process	275; 1118; 3043; 113675; 3039	HBA1; CHIT1; SDSL; AMT; HBB	140	80
0.00445541863963	0.0737169265829	GO:1901605	b	4	alpha-amino acid metabolic process	275; 587; 2628; 79814; 113675; 63826; 27034	SDSL; ACAD8; BCAT2; SRR; GATM; AGMAT; AMT	228	153
0.00478249981334	0.0191299992534	GO:0043167	m	2	ion binding	26; 246; 759; 762; 1014; 1200; 2346; 2348; 2644; 2948; 3043; 4493; 4495; 55526; 5805; 645745; 8424; 340706; 51733; 79672; 79814; 80724; 113675; 63826; 3039; 51004; 348158; 84735; 55349; 80224; 55561; 55856; 26061; 255743; 9616; 27034; 257160	AOC1; CDH16; HACL1; NUBPL; HBB; DHTKD1; RNF214; ALOX15; UPB1; ACAD10; GCHFR; MT1HL1; BBOX1; CDC42BPG; MT1E; MT1G; PTS; FOLH1; TPP1; VWA2; ACSM2B; SRR; AGMAT; HBA1; CHDH; CNDP1; ACOT13; SDSL; ACAD8; CA1; GSTM4; FN3KRP; CA4; NPNT; RNF7; COQ6; FOLR1	6337	1920
0.00485416549991	0.0330083253994	GO:0019646	b	5	aerobic electron transport chain	1337; 9167	COX6A1; COX7A2L	21	8
0.00485416549991	0.0133489551248	GO:0004089	m	5	carbonate dehydratase activity	759; 762	CA1; CA4	15	8
0.00489397898807	0.0212625192854	GO:0019842	m	3	vitamin binding	2348; 55526; 113675; 63826; 26061	DHTKD1; SRR; HACL1; SDSL; FOLR1	148	82
0.00520714758011	0.0212625192854	GO:0005342	m	3	organic acid transmembrane transporter activity	153201; 6540; 23428; 160728	SLC6A13; SLC5A8; SLC36A2; SLC7A8	166	52
0.00520714758011	0.0195268034254	GO:0050660	m	4	flavin adenine dinucleotide binding	80724; 51004; 55349; 27034	ACAD8; CHDH; ACAD10; COQ6	82	52
0.00520714758011	0.0195268034254	GO:0046943	m	4	carboxylic acid transmembrane transporter activity	153201; 6540; 23428; 160728	SLC6A13; SLC5A8; SLC36A2; SLC7A8	165	52
0.00596652836124	0.106545149308	GO:0001505	b	3	regulation of neurotransmitter levels	275; 2644; 3043; 51733; 113675; 55349	SDSL; HBB; UPB1; CHDH; AMT; GCHFR	335	122
0.00618640421953	0.0206213473984	GO:1900750	m	4	oligopeptide binding	2346; 2948	GSTM4; FOLH1	13	9
0.00685125841807	0.0436767724152	GO:0006576	b	5	cellular biogenic amine metabolic process	26; 79814; 55349	AOC1; CHDH; AGMAT	59	29
0.00685125841807	0.0167475205775	GO:0015294	m	5	solute:cation symporter activity	6540; 153201; 160728	SLC6A13; SLC5A8; SLC36A2	98	29
0.00723729503961	0.0209054671622	GO:0008324	m	4	cation transmembrane transporter activity	1337; 153201; 6540; 9167; 23428; 160728	SLC7A8; SLC36A2; SLC5A8; SLC6A13; COX6A1; COX7A2L	628	127
0.00753922127194	0.0452353276316	GO:0042398	b	5	cellular modified amino acid biosynthetic process	2628; 8424; 55349	GATM; CHDH; BBOX1	49	30
0.00759466233674	0.115185712107	GO:0009063	b	4	cellular amino acid catabolic process	275; 587; 113675; 25828; 27034	TXN2; ACAD8; SDSL; AMT; BCAT2	124	91
0.00766533795946	0.0209054671622	GO:0003995	m	4	acyl-CoA dehydrogenase activity	80724; 27034	ACAD8; ACAD10	11	10
0.00815388263496	0.116085576823	GO:0006805	b	3	xenobiotic metabolic process	26; 670; 2948; 348158	AOC1; GSTM4; ACSM2B; BPHL	129	59
0.00831443161629	0.0182917495558	GO:0046914	m	5	transition metal ion binding	26; 246; 759; 762; 4493; 4495; 8424; 9616; 51733; 3039	AOC1; BBOX1; CA1; CA4; HBA1; ALOX15; RNF7; UPB1; MT1E; MT1G	1100	309
0.00870963788959	0.165483119902	GO:0044429	c	3	mitochondrial part	275; 587; 670; 1337; 2628; 55526; 399512; 9167; 51142; 80724; 51004; 348158; 55349; 80224; 25828; 27034	CHCHD2; SLC25A35; ACAD8; BCAT2; ACSM2B; DHTKD1; GATM; NUBPL; BPHL; CHDH; ACAD10; COQ6; COX6A1; AMT; TXN2; COX7A2L	1084	629
0.00872169812109	0.116085576823	GO:0044283	b	3	small molecule biosynthetic process	246; 587; 2346; 2628; 2948; 55526; 5805; 51733; 113675; 63826; 51004; 348158	SRR; SDSL; GSTM4; BCAT2; ACSM2B; DHTKD1; GATM; ALOX15; UPB1; COQ6; PTS; FOLH1	797	412
0.00926910882392	0.129767523535	GO:0006811	b	4	ion transport	759; 762; 1337; 153201; 2348; 3043; 6540; 9167; 10864; 3039; 23072; 23428; 160728	SLC7A8; CA1; SLC36A2; HBB; HBA1; SLC5A8; SLC22A7; HECW1; SLC6A13; CA4; COX6A1; FOLR1; COX7A2L	1655	468
0.00928684614587	0.116085576823	GO:0003151	b	3	outflow tract morphogenesis	2348; 9249	FOLR1; DHRS3	71	11
0.00928684614587	0.0350042662421	GO:0016854	m	3	racemase and epimerase activity	63826; 130589	SRR; GALM	18	11
0.00928684614587	0.108346538369	GO:0046658	c	4	anchored component of plasma membrane	762; 2348	FOLR1; CA4	60	11
0.00984203132099	0.0528361681442	GO:0009069	b	5	serine family amino acid metabolic process	275; 113675; 63826	SRR; SDSL; AMT	50	33
0.00984203132099	0.0528361681442	GO:0046686	b	5	response to cadmium ion	4493; 4495; 645745	MT1E; MT1G; MT1HL1	62	33
