p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.69853020411e-10	1.5286771837e-09	GO:0044420	c	2	extracellular matrix component	1282; 1284; 1306; 2200; 3371; 3912; 3913; 3915; 4052; 4060; 10516; 11117; 30008	COL15A1; LAMC1; COL4A1; LTBP1; EMILIN1; EFEMP2; FBN1; COL4A2; TNC; LAMB1; LAMB2; LUM; FBLN5	55	25
1.9909024319e-10	4.45962144746e-09	GO:0004857	m	3	enzyme inhibitor activity	2; 12; 183; 259; 301; 302; 306; 710; 718; 720; 727; 871; 1293; 1474; 1475; 1992; 2810; 3699; 3700; 3827; 3958; 4057; 5104; 5176; 5265; 5270; 5858; 6318; 6906; 151636	DTX3L; LGALS3; SERPING1; ITIH3; AGT; SERPINB4; ITIH4; SERPINE2; SERPINA1; SERPINA3; SERPINA5; SERPINA7; AMBP; PZP; A2M; C4A; C3; CST6; C5; ANXA1; ANXA3; ANXA2; CSTA; SERPINF1; LTF; SERPINB1; SERPINH1; KNG1; SFN; COL6A3	389	141
2.05457161378e-10	2.80981394355e-09	GO:0043299	b	3	leukocyte degranulation	12; 240; 302; 306; 383; 718; 929; 960; 961; 1075; 1116; 1509; 1536; 1992; 2242; 2519; 3071; 3240; 3684; 3689; 3934; 3958; 4057; 4067; 4125; 4318; 4332; 4353; 5265; 5284; 5553; 5788; 5836; 5880; 6278; 6279; 6280; 8876; 10970; 11151; 11240; 374403; 79888; 80301; 23526; 387921; 201294	NCKAP1L; LCN2; HP; MPO; SERPINB1; ANXA2; PRG2; CHI3L1; ARHGAP45; SERPINA1; SERPINA3; MAN2B1; S100A9; S100A8; LPCAT1; C3; CKAP4; LYN; PYGL; CD47; NHLRC3; ANXA3; ITGB2; RAC2; CD44; ALOX5; CTSC; CTSD; CYBB; MNDA; PIGR; PADI2; FES; LGALS3; S100A7; PLEKHO2; VNN1; ARG1; UNC13D; CD14; CORO1A; PTPRC; ITGAM; MMP9; TBC1D10C; FUCA2; LTF	541	306
2.1132305425e-10	2.80981394355e-09	GO:0044092	b	3	negative regulation of molecular function	2; 12; 131; 183; 259; 301; 302; 306; 710; 718; 720; 727; 817; 871; 960; 1293; 1410; 1474; 1475; 1992; 2316; 2810; 3071; 3240; 3428; 3690; 3699; 3700; 3827; 3958; 4035; 4057; 4067; 4171; 4318; 5104; 5176; 5265; 5270; 5788; 5858; 6318; 6422; 6423; 6424; 6653; 6906; 7345; 5740; 8639; 9532; 10999; 151636; 64780	BAG2; DTX3L; AOC3; NCKAP1L; HP; CRYAB; ITGB3; LGALS3; SERPING1; ITIH3; AGT; SERPINB4; A2M; SERPINE2; SORL1; SERPINA1; SERPINA3; SERPINA5; SERPINA7; AMBP; PZP; ITIH4; MICAL1; IFI16; C4A; C3; LYN; CST6; C5; ANXA1; ANXA3; ANXA2; CAMK2D; CD44; CSTA; PTGIS; SFRP1; SERPINF1; LTF; SERPINB1; SLC27A4; UCHL1; SERPINH1; SFRP2; LRP1; ADH7; SFRP4; KNG1; SFN; PTPRC; MMP9; FLNA; COL6A3; MCM2	1132	383
2.12317416839e-10	6.49875919367e-09	GO:0002455	b	4	humoral immune response mediated by circulating immunoglobulin	710; 713; 715; 716; 717; 718; 720; 727; 729; 730; 1401; 3263; 5788; 10747	CRP; HPX; C1QB; MASP2; C3; SERPING1; PTPRC; C4A; C2; C1S; C1R; C7; C6; C5	174	30
2.4774101118e-10	1.54543202212e-09	GO:0009607	b	2	response to biotic stimulus	131; 306; 338; 383; 718; 761; 929; 1373; 1401; 1634; 2220; 2243; 2244; 2289; 2316; 2519; 2633; 3240; 3428; 3694; 3934; 4057; 4067; 4353; 4360; 5553; 5788; 5836; 5968; 6278; 6279; 6280; 6678; 6772; 7018; 7040; 7412; 7431; 9188; 10892; 51752; 51571; 117159; 151636; 23166; 201294	DTX3L; TGFB1; CRP; STAB1; LCN2; HP; ERAP1; FKBP5; DCD; PRG2; DCN; MRC1; APOB; STAT1; CYRIB; SPARC; IFI16; S100A9; S100A8; C3; LYN; PYGL; FGA; FGB; FCN2; ANXA3; REG1B; ITGB6; GBP1; TF; UNC13D; LTF; S100A7; DDX21; ADH7; CA3; ARG1; VIM; CD14; PTPRC; MALT1; MPO; FLNA; CPS1; FUCA2; VCAM1	1117	297
2.8968073241e-10	8.49730148403e-09	GO:0002275	b	4	myeloid cell activation involved in immune response	12; 240; 302; 306; 383; 718; 929; 960; 961; 1075; 1116; 1509; 1536; 1992; 2242; 2519; 3071; 3240; 3430; 3684; 3689; 3934; 3958; 4057; 4067; 4125; 4318; 4332; 4353; 5265; 5284; 5553; 5788; 5836; 5880; 6278; 6279; 6280; 8876; 10970; 11240; 374403; 79888; 80301; 23526; 387921; 201294	IFI35; NCKAP1L; LCN2; HP; MPO; LGALS3; ANXA2; PRG2; CHI3L1; ARHGAP45; SERPINA1; SERPINA3; MAN2B1; S100A9; S100A8; LPCAT1; C3; CKAP4; LYN; PYGL; CD47; NHLRC3; ANXA3; ITGB2; RAC2; CD44; ALOX5; CTSC; CTSD; CYBB; MNDA; PIGR; PADI2; FES; SERPINB1; S100A7; PLEKHO2; VNN1; ARG1; UNC13D; CD14; PTPRC; ITGAM; MMP9; TBC1D10C; FUCA2; LTF	554	309
3.15512336021e-10	5.88956360572e-09	GO:0030021	m	3	extracellular matrix structural constituent conferring compression resistance	1462; 1634; 2331; 4060; 4969; 5549; 5553; 54829; 127435	DCN; PODN; ASPN; VCAN; OGN; PRG2; FMOD; PRELP; LUM	22	11
3.71704485868e-10	1.0467198322e-08	GO:0048585	b	4	negative regulation of response to stimulus	2; 183; 199; 240; 259; 301; 350; 383; 710; 727; 929; 960; 961; 1634; 1956; 2200; 2243; 2244; 2266; 2633; 3428; 3430; 3635; 3818; 3827; 3958; 4035; 4052; 4057; 4067; 4318; 4925; 5176; 5270; 5696; 5698; 5720; 5788; 5921; 6318; 6422; 6423; 6424; 6653; 6696; 6772; 7040; 7345; 7837; 5740; 8876; 9404; 9770; 10999; 11117; 11240; 11326; 374403; 51571; 54829; 30851; 64855; 64926	TGFB1; LPXN; VSIG4; RASSF2; EGFR; SERPING1; GBP1; RASAL3; AGT; A2M; SERPINE2; DCN; LTBP1; STAT1; CYRIB; AMBP; ASPN; APOH; SERPINB4; IFI16; PSMB8; NIBAN2; SPP1; LYN; FGG; ALOX5; FGB; ANXA1; SORL1; VNN1; KLKB1; CD44; CD47; IFI35; PTGIS; FBN1; SFRP1; SERPINF1; LTF; LGALS3; SLC27A4; PSME1; UCHL1; RASA1; NUCB2; SFRP2; TAX1BP3; LRP1; INPP5D; EMILIN1; SFRP4; ARG1; KNG1; FGA; CD14; PADI2; PTPRC; C5; PSMB9; MMP9; TBC1D10C; AIF1; PXDN	1624	494
4.28369138366e-10	5.49230430977e-09	GO:0010033	b	3	response to organic substance	131; 183; 199; 240; 301; 302; 306; 338; 383; 123; 761; 817; 871; 929; 960; 961; 1012; 1075; 1116; 1282; 1284; 1291; 1292; 1373; 1410; 1490; 1536; 1634; 1956; 2162; 2182; 2194; 2200; 2242; 2244; 2331; 2335; 2633; 2775; 3059; 3263; 3371; 3428; 3430; 3490; 3635; 3684; 3689; 3690; 3693; 3694; 3700; 3934; 3936; 3956; 4035; 4052; 4057; 4060; 4067; 4131; 4171; 4176; 4318; 4332; 4353; 4360; 5176; 5214; 5696; 5698; 5720; 5754; 5788; 5968; 6278; 6279; 6280; 6422; 6423; 6424; 6624; 6653; 6678; 6696; 6772; 7040; 7412; 7431; 7837; 5740; 9188; 9404; 9563; 10580; 10631; 10892; 10999; 11117; 11151; 11240; 51571; 54829; 23180; 57016; 57333; 64855	CCN2; CHI3L1; AGT; PLIN2; DCN; MRC1; CTSC; FMOD; LYN; FGB; CAMK2D; ALOX5; IFI35; MNDA; LRP1; INPP5D; EMILIN1; FN1; ACSL4; VIM; CPS1; PXDN; GNAO1; ANXA3; H6PD; ARG1; ITGB2; APOB; LTBP1; LUM; MAP1B; RCN3; GBP1; IGFBP7; COL4A1; FBN1; MCM7; MPO; CD14; ITGAM; AIF1; COL4A2; CYRIB; ITIH4; NIBAN2; SORL1; AKR1B10; LPXN; STAT1; ASPN; IFI16; SPARC; FASN; S100A8; S100A9; S100A7; EGFR; ANXA2; SERPINF1; LTF; SLC27A4; LGALS1; FSCN1; SFRP2; SFRP1; ADH7; SFRP4; SPP1; PSMB9; PSMB8; TGFB1; CDH13; PTK7; LCN2; CRYAB; CORO1A; SORBS1; F13A1; PFKP; RFTN1; VCAM1; HCLS1; MALT1; ANXA1; ITGB3; HPX; ITGB5; REG1B; ITGB6; CD44; CD47; PTGIS; PSME1; CYBB; PADI2; MCM2; TNC; LCP1; DDX21; POSTN; CA3; PTPRC; MMP9; COL6A1; SERPINH1; COL6A2; FES	3181	1082
5.07581772789e-10	1.37437526171e-08	GO:0002444	b	4	myeloid leukocyte mediated immunity	12; 240; 302; 306; 383; 718; 929; 960; 961; 1075; 1116; 1509; 1536; 1992; 2242; 2519; 3071; 3240; 3684; 3689; 3934; 3958; 4057; 4067; 4125; 4318; 4332; 4353; 5265; 5284; 5553; 5788; 5836; 5880; 6278; 6279; 6280; 8876; 9188; 10970; 11240; 374403; 79888; 80301; 23526; 387921; 201294	NCKAP1L; LCN2; HP; MPO; SERPINB1; ANXA2; PRG2; CHI3L1; ARHGAP45; SERPINA1; SERPINA3; MAN2B1; S100A9; S100A8; LPCAT1; C3; CKAP4; LYN; PYGL; CD47; NHLRC3; ANXA3; ITGB2; RAC2; CD44; ALOX5; CTSC; CTSD; CYBB; MNDA; PIGR; PADI2; FES; LGALS3; S100A7; DDX21; PLEKHO2; VNN1; ARG1; UNC13D; CD14; PTPRC; ITGAM; MMP9; TBC1D10C; FUCA2; LTF	556	314
5.28103205004e-10	3.14461453889e-09	GO:0050789	b	2	regulation of biological process	2; 12; 29; 131; 183; 199; 240; 259; 301; 302; 306; 338; 350; 383; 563; 629; 710; 713; 715; 716; 717; 718; 720; 727; 729; 730; 123; 817; 822; 871; 929; 960; 961; 983; 1004; 1012; 1075; 1116; 1282; 1284; 1293; 1306; 1381; 1401; 1410; 1474; 1475; 1490; 1509; 1536; 1634; 1674; 1805; 1890; 1956; 1992; 2162; 2182; 2194; 2200; 2202; 2220; 2242; 2243; 2244; 2266; 2273; 2316; 2331; 2335; 2519; 2633; 2775; 2810; 2983; 3009; 3059; 3071; 3075; 3158; 3240; 3263; 3371; 3428; 3430; 3490; 3635; 3679; 3684; 3689; 3690; 3691; 3693; 3694; 3699; 3700; 3818; 3827; 3849; 3858; 3908; 3910; 3912; 3915; 3934; 3936; 3956; 3958; 4035; 4052; 4057; 4060; 4067; 4131; 4162; 4171; 4176; 4240; 4316; 4318; 4332; 4353; 4925; 4969; 5104; 5118; 5176; 5265; 5270; 5284; 5696; 5698; 5720; 5754; 5788; 5858; 5880; 5921; 5968; 6278; 6279; 6280; 6318; 6422; 6423; 6424; 6624; 6653; 6678; 6696; 6772; 6906; 7018; 7040; 7045; 7052; 7318; 7345; 7412; 7431; 7837; 5740; 8639; 139818; 8876; 8881; 9188; 9260; 9404; 9532; 9563; 9770; 9844; 10409; 10486; 10514; 10516; 10580; 10631; 10747; 10892; 10999; 11117; 11151; 11240; 11326; 171024; 374403; 79709; 79888; 23404; 80781; 51752; 114757; 83706; 116496; 51473; 51571; 51703; 51776; 151636; 54751; 54829; 23166; 23180; 23526; 57333; 25802; 152007; 201294; 29109; 127435; 30008; 30851; 64780; 64855; 64926	DTX3L; TGM2; LUM; CCN2; AOC3; CAP2; CHI3L1; RASAL3; AGT; PLIN2; FBLN5; DCN; MFGE8; PSME1; PZP; MICAL1; CTSC; H1-5; FMOD; LYN; FGG; FGA; FGB; CDH6; CAMK2D; ALOX5; IFI35; CTSD; MNDA; SFRP1; DOCK11; SERPINB1; SERPINB4; NUCB2; COL15A1; INPP5D; EMILIN1; FN1; C1QB; ACSL4; VIM; SFN; GUCY1B1; SYNPO2; ELMO1; PXDN; CRP; EFEMP2; GNAO1; HP; DES; ITGB3; H6PD; ITGA7; ANXA2; MASP2; LAMB1; RAC2; ACSL5; SERPINE2; CYGB; APOB; LTBP1; S100A9; NCKAP1L; APOH; ITIH4; C4A; PCOLCE; FCN2; MAP1B; VNN1; RCN3; EFEMP1; GBP1; PSMB8; UBA7; TGFBI; IGFBP7; COL4A1; CAPG; DCDC2; MCM7; AZGP1; ARG1; PIGR; CD14; ITGAM; KRT10; FLNA; AIF1; COL4A2; BAG2; VSIG4; CYRIB; ERAP1; KRT2; SERPING1; ITIH3; A2M; NIBAN2; SORL1; PODN; LAMC1; LPXN; STAT1; ASPN; SPARC; RASA1; IFI16; FHL1; FASN; S100A8; C3; C2; S100A7; C7; C6; C5; HMGCS2; RASSF2; LAMA4; EGFR; CSTA; TAX1BP3; MCAM; FERMT3; UNC13D; TF; SERPINF1; FES; LGALS3; SLC27A4; LGALS1; UCHL1; FSCN1; SFRP2; FHOD1; LRP1; ADH7; SFRP4; CST6; KNG1; MAP3K20; CDK1; BASP1; SPP1; ITGB2; PSMB9; MPO; LMOD1; TGFB1; CDH13; DPT; STAB1; PTK7; LCN2; CRYAB; LAMA2; EXOSC2; CORO1A; FBLIM1; SORBS1; F13A1; ARHGAP45; SERPINA1; SERPINA3; NIBAN1; CRABP1; PDLIM7; SERPINA7; AMBP; RFTN1; VCAM1; LPCAT1; HCLS1; GLIPR2; MALT1; ANXA1; ANXA3; HPX; ITGB5; ITGB4; KLKB1; ITGB6; COL18A1; CD44; CD47; MYBBP1A; COLGALT1; PTGIS; FBN1; CYBB; ABR; PADI2; MCM2; TNC; MMP7; CDC16; LCP1; SERPINH1; SERPINA5; DDX21; CFH; POSTN; REG1B; CFB; TYMP; OGN; PTPRC; MMP9; C1S; C1R; COL6A3; TBC1D10C; FUCA2; LTF	11854	2937
5.78563284954e-10	7.16221445857e-09	GO:0048513	b	3	animal organ development	183; 240; 301; 302; 306; 383; 871; 960; 1116; 1282; 1293; 1373; 1410; 1475; 1490; 1634; 1956; 2194; 2200; 2202; 2242; 2273; 2316; 2335; 2775; 2810; 3059; 3071; 3371; 3428; 3635; 3679; 3684; 3691; 3694; 3849; 3855; 3858; 3908; 3912; 3913; 3915; 3936; 3956; 3958; 4035; 4057; 4060; 4067; 4171; 4318; 4629; 5104; 5176; 5270; 5696; 5698; 5720; 5754; 5788; 6240; 6278; 6422; 6423; 6424; 6653; 6678; 6696; 6768; 6772; 6876; 7018; 7040; 7045; 7052; 7412; 7431; 8572; 139818; 8876; 9260; 9770; 10409; 10892; 10999; 11117; 11240; 374454; 79888; 80781; 54829; 57333; 152007; 30008; 64855	TGM2; CCN2; CHI3L1; AGT; DCN; LYN; ALOX5; TF; LRP1; EFEMP2; INPP5D; SFRP4; FN1; VIM; SFN; CPS1; LTF; GNAO1; RASSF2; ITGA7; ST14; LAMB1; LAMB2; SERPINE2; DOCK11; PDLIM4; PDLIM7; RCN3; EFEMP1; VNN1; COL4A1; FBN1; ARG1; ITGAM; KRT10; FLNA; MYH11; KRT77; KRT2; KRT7; LUM; NIBAN2; SORL1; LAMC1; STAT1; ASPN; IFI16; SPARC; FHL1; FASN; S100A7; LAMA2; EGFR; CSTA; SERPINF1; FES; LGALS3; SLC27A4; LGALS1; SFRP2; SFRP1; EMILIN1; BASP1; SPP1; PSMB9; PSMB8; TGFB1; NCKAP1L; PTK7; CRYAB; RRM1; SERPINA5; LPCAT1; HCLS1; MALT1; ANXA1; ANXA3; ANXA2; GLIPR2; ITGB4; ITGB6; COL18A1; CD44; PSME1; PADI2; MCM2; TNC; LCP1; SERPINH1; TAGLN; PTPRC; MMP9; TGFBI; COL6A3; VCAM1	3503	917
6.19365765534e-10	7.33489788517e-09	GO:0048518	b	3	positive regulation of biological process	2; 29; 183; 199; 240; 301; 302; 306; 338; 350; 383; 563; 629; 710; 713; 715; 716; 717; 718; 720; 727; 729; 730; 123; 817; 822; 929; 960; 961; 983; 1012; 1075; 1116; 1401; 1490; 1509; 1536; 1634; 1956; 2182; 2194; 2220; 2242; 2243; 2244; 2266; 2273; 2316; 2335; 2633; 2810; 3009; 3059; 3071; 3075; 3240; 3263; 3371; 3428; 3430; 3635; 3684; 3689; 3690; 3818; 3827; 3849; 3858; 3908; 3912; 3915; 3934; 3936; 3956; 3958; 4035; 4057; 4060; 4067; 4131; 4162; 4240; 4316; 4318; 4332; 5118; 5176; 5270; 5696; 5698; 5720; 5754; 5788; 5880; 5968; 6278; 6279; 6280; 6422; 6423; 6424; 6624; 6653; 6678; 6696; 6772; 7018; 7040; 7052; 7412; 7431; 5740; 139818; 8876; 8881; 9188; 9260; 9404; 9532; 9770; 9844; 10409; 10514; 10580; 10631; 10747; 10892; 10999; 11117; 11151; 11240; 11326; 171024; 79709; 79888; 23404; 83706; 116496; 51473; 51571; 51703; 51776; 151636; 23180; 57333; 25802; 152007; 201294; 29109; 30008; 64855; 64926	DTX3L; TGM2; CCN2; CHI3L1; RASAL3; AGT; PLIN2; DCN; MFGE8; CTSC; H1-5; LYN; FGG; FGA; FGB; CAMK2D; ALOX5; IFI35; CTSD; HCLS1; SFRP1; DOCK11; INPP5D; EMILIN1; FN1; C1QB; ACSL4; VIM; SFN; SYNPO2; ELMO1; CRP; EFEMP2; HP; RASSF2; ANXA3; ANXA2; MASP2; LAMB1; GLIPR2; ACSL5; SERPINE2; APOB; REG1B; S100A9; APOH; LUM; C4A; PCOLCE; FCN2; MAP1B; PDLIM7; RCN3; GBP1; VNN1; LAMC1; DCDC2; AZGP1; ARG1; CD14; ITGAM; KRT10; FLNA; AIF1; BAG2; VSIG4; CYRIB; KRT2; SERPING1; A2M; NIBAN2; SORL1; CAPG; LPXN; STAT1; SPARC; IFI16; FHL1; FASN; S100A8; C3; C2; S100A7; C7; C6; C5; LAMA2; MCAM; FERMT3; UNC13D; TF; SERPINF1; FES; LGALS3; SLC27A4; LGALS1; FSCN1; SFRP2; FHOD1; LRP1; SFRP4; KNG1; MAP3K20; CDK1; BASP1; SPP1; ITGB2; PSMB9; PSMB8; LMOD1; TGFB1; CDH13; NCKAP1L; PTK7; LCN2; EGFR; EXOSC2; CORO1A; SORBS1; NIBAN1; RFTN1; VCAM1; LPCAT1; MNDA; MALT1; ANXA1; ITGB3; HPX; RAC2; KLKB1; CD44; CD47; MYBBP1A; COLGALT1; PTGIS; PSME1; CYBB; ABR; PADI2; TNC; C1R; CDC16; LCP1; DDX21; CFH; POSTN; CFB; PTPRC; MMP9; C1S; MMP7; LTF	6243	1782
6.19439405676e-10	5.68114426349e-08	GO:0030449	b	5	regulation of complement activation	2; 629; 710; 713; 715; 716; 717; 718; 720; 727; 729; 730; 3075; 11326	CFH; VSIG4; CFB; C1QB; C6; C3; SERPING1; C4A; C2; C1S; C1R; C7; A2M; C5	121	32
6.33375583399e-10	7.33489788517e-09	GO:0009611	b	3	response to wounding	2; 240; 301; 350; 383; 710; 960; 1490; 1634; 1956; 2162; 2243; 2244; 2266; 2316; 2335; 3371; 3690; 3691; 3818; 3827; 3913; 3936; 3956; 4035; 4067; 4131; 4162; 5104; 5265; 5270; 5339; 5754; 6279; 6678; 6696; 7040; 139818; 10631; 26509; 83706; 64780	TGFB1; CCN2; EGFR; MAP1B; SERPING1; PTK7; F13A1; LAMB2; A2M; SERPINE2; DCN; SERPINA1; SERPINA5; APOH; DOCK11; MICAL1; SPARC; S100A8; MYOF; LYN; FGG; LGALS1; FGA; FGB; ANXA1; ITGB3; ITGB4; KLKB1; CD44; ALOX5; MCAM; POSTN; PLEC; TNC; LCP1; LRP1; FN1; FERMT3; ARG1; KNG1; SPP1; FLNA	687	263
8.40734728691e-10	6.66436044423e-09	GO:0005581	c	2	collagen trimer	713; 1282; 1284; 1291; 1292; 1293; 1306; 1634; 2220; 4060; 11117; 80781	DCN; COL15A1; EMILIN1; FCN2; COL18A1; C1QB; COL4A2; COL4A1; COL6A1; COL6A3; COL6A2; LUM	87	23
8.42181784397e-10	9.44822689371e-09	GO:0098609	b	3	cell-cell adhesion	199; 240; 301; 302; 383; 960; 961; 1004; 1012; 1475; 1956; 2243; 2244; 2266; 2316; 2335; 3071; 3679; 3684; 3689; 3690; 3693; 3912; 3956; 3958; 4067; 5270; 5788; 5880; 6279; 6280; 7040; 7412; 8876; 10892; 11151; 11326; 83706; 51571; 54751; 64926	TGFB1; CDH13; NCKAP1L; VSIG4; EGFR; ITGA7; ITGB2; FBLIM1; LAMB1; RAC2; RASAL3; VNN1; SERPINE2; CYRIB; S100A9; S100A8; MALT1; LYN; FGG; ALOX5; FGB; CDH6; ANXA1; ITGB3; ANXA2; ITGB5; CD44; CD47; CSTA; FERMT3; VCAM1; LGALS3; LGALS1; FN1; ARG1; FGA; CORO1A; PTPRC; ITGAM; FLNA; AIF1	871	255
9.25605617254e-10	6.66436044423e-09	GO:0012505	c	2	endomembrane system	2; 12; 240; 301; 302; 306; 338; 350; 383; 710; 718; 720; 123; 813; 817; 871; 929; 960; 961; 983; 1075; 1116; 1282; 1284; 1291; 1292; 1293; 1306; 1356; 1410; 1462; 1490; 1509; 1536; 1577; 1634; 1956; 1992; 2162; 2182; 2194; 2200; 2242; 2243; 2244; 2266; 2316; 2331; 2335; 2519; 2589; 2633; 3071; 3240; 3371; 3490; 3684; 3689; 3690; 3691; 3699; 3700; 3827; 3912; 3913; 3915; 3934; 3956; 3958; 4035; 4052; 4057; 4060; 4067; 4125; 4240; 4318; 4332; 4353; 4360; 4925; 4969; 5104; 5265; 5270; 5284; 5346; 5351; 5549; 5553; 5788; 5836; 5880; 6240; 6278; 6279; 6280; 6653; 6678; 6696; 6890; 6891; 7018; 7040; 7045; 7052; 7345; 7412; 7837; 5740; 8572; 8639; 8876; 8974; 9476; 9563; 9770; 9871; 10631; 10970; 10999; 11151; 51019; 11240; 285203; 374403; 79709; 79888; 80301; 80781; 51752; 26509; 83706; 51478; 51571; 51703; 151636; 121457; 23180; 23526; 57333; 152007; 387921; 201294; 64856	TAP1; WASHC3; TGM2; TAP2; LUM; CCN2; MAN2B1; AOC3; P4HA2; CHI3L1; PLIN2; PLIN1; DCN; MRC1; NAPSA; MFGE8; FMOD; LYN; FGG; PYGL; FGA; FGB; CAMK2D; ALOX5; CTSC; CTSD; VWA1; TF; SERPINB1; CYP3A5; NUCB2; COL15A1; FN1; VCAN; ACSL4; ACSL5; PXDN; ERAP1; IKBIP; HP; RASSF2; ANXA3; H6PD; ITGB2; PRG2; LAMB1; GLIPR2; LAMB2; SERPINE2; APOB; APOH; ITIH4; C4A; PDLIM4; NHLRC3; RCN3; GBP1; VNN1; IGFBP7; COL4A1; LAMC1; GALNT1; POSTN; MPO; CD14; ITGAM; FLNA; COL4A2; DTX3L; CYRIB; SERPING1; ITIH3; A2M; SORL1; SPARC; FASN; S100A8; C3; S100A9; PRELP; EGFR; FERMT3; UNC13D; LTF; LGALS3; SLC27A4; LGALS1; CP; UCHL1; S100A7; LRP1; KNG1; CDK1; SPP1; ARG1; TGFB1; NCKAP1L; EOGT; LCN2; CRYAB; CORO1A; RRM1; F13A1; MYOF; ARHGAP45; SERPINA1; SERPINA3; SERPINA5; PLOD1; RFTN1; VCAM1; LPCAT1; MNDA; HSD17B7; ANXA1; ITGB3; ANXA2; RAC2; ITGB4; LTBP1; COL18A1; CD44; CD47; COLGALT1; PTGIS; FBN1; CYBB; PIGR; PADI2; TNC; PLEKHO2; SERPINH1; SEC24D; CALU; OGN; PTPRC; CKAP4; MMP9; COL6A1; TGFBI; COL6A3; COL6A2; TBC1D10C; FUCA2; FES	4636	1677
1.02064187953e-09	1.63302700725e-08	GO:0005518	m	3	collagen binding	871; 960; 1291; 1292; 1634; 2335; 4060; 4318; 5118; 6678; 7045; 54829; 22795; 127435	DCN; PODN; FN1; NID2; CD44; ASPN; PCOLCE; SPARC; MMP9; COL6A1; TGFBI; SERPINH1; COL6A2; LUM	68	33
1.02064187953e-09	2.66122919699e-08	GO:2000257	b	4	regulation of protein activation cascade	2; 629; 710; 713; 715; 716; 717; 718; 720; 727; 729; 730; 3075; 11326	CFH; VSIG4; CFB; C1QB; C6; C3; SERPING1; C4A; C2; C1S; C1R; C7; A2M; C5	122	33
1.35492885434e-09	3.29964682453e-08	GO:0007160	b	4	cell-matrix adhesion	960; 1012; 1490; 2243; 2244; 2266; 2335; 3679; 3689; 3690; 3691; 3693; 3694; 4035; 5921; 6422; 7412; 10516; 10580; 10631; 11117; 83706; 22795; 30008	CDH13; CCN2; ITGA7; SORBS1; FBLN5; NID2; FGG; FGA; FGB; ITGB3; ITGB2; ITGB5; ITGB4; ITGB6; CD44; EFEMP2; FERMT3; LRP1; VCAM1; RASA1; SFRP1; EMILIN1; FN1; POSTN	227	101
1.35922951579e-09	3.29964682453e-08	GO:0051240	b	4	positive regulation of multicellular organismal process	183; 199; 240; 301; 302; 306; 350; 718; 727; 817; 929; 1116; 1490; 1536; 1956; 2242; 2243; 2244; 2266; 2316; 2335; 3059; 3071; 3428; 3635; 3689; 3690; 3934; 3956; 3958; 4035; 4057; 4060; 4067; 4131; 4318; 4332; 5176; 5270; 5754; 5788; 6280; 6423; 6653; 6678; 6696; 6772; 7018; 7040; 5740; 8876; 9188; 9260; 10409; 10631; 10892; 51571; 152007; 30008; 64855	TGFB1; EFEMP2; NCKAP1L; CCN2; LCN2; CYRIB; EGFR; ITGB3; ITGB2; PDLIM7; CHI3L1; AGT; LUM; SERPINE2; SORL1; MNDA; PTK7; STAT1; MAP1B; SPARC; APOH; IFI16; S100A9; NIBAN2; MALT1; HCLS1; SPP1; LYN; FGG; FGA; FGB; ANXA1; ANXA3; ANXA2; GLIPR2; CAMK2D; ALOX5; VNN1; PTGIS; CYBB; C3; TF; SERPINF1; FES; LGALS3; LGALS1; SFRP2; DDX21; LRP1; INPP5D; FN1; POSTN; CD14; PTPRC; C5; MMP9; FLNA; AIF1; BASP1; LTF	1722	473
1.62915864182e-09	3.82309227948e-08	GO:0050865	b	4	regulation of cell activation	199; 301; 383; 961; 1075; 1490; 2242; 3071; 3635; 3684; 3689; 3956; 3958; 4067; 4332; 5270; 5788; 5880; 6422; 7040; 7412; 8876; 10892; 11117; 11151; 11326; 374403; 51571; 201294; 64926	TGFB1; NCKAP1L; CCN2; VSIG4; ITGB2; RASAL3; SERPINE2; MNDA; LYN; CYRIB; MALT1; ANXA1; VNN1; RAC2; CD47; CTSC; UNC13D; FES; LGALS3; LGALS1; SFRP1; INPP5D; EMILIN1; ARG1; CORO1A; PTPRC; ITGAM; TBC1D10C; AIF1; VCAM1	638	153
1.82222129669e-09	4.13820578346e-08	GO:0051241	b	4	negative regulation of multicellular organismal process	240; 301; 350; 383; 710; 1075; 1284; 1634; 1956; 1992; 2200; 2202; 2243; 2244; 2266; 2316; 2335; 2633; 3071; 3635; 3818; 3827; 3910; 3956; 4035; 4057; 4067; 4318; 5176; 5270; 5788; 6422; 6423; 6653; 6678; 6696; 6772; 7040; 7318; 7431; 11117; 11326; 54829; 23166; 64855	TGFB1; NCKAP1L; STAB1; VSIG4; EGFR; SERPING1; VIM; SERPINE2; DCN; STAT1; ASPN; APOH; SPARC; NIBAN2; SPP1; LYN; FGG; GBP1; FGB; ANXA1; SORL1; LAMA4; KLKB1; EFEMP1; ALOX5; CTSC; FBN1; UBA7; SFRP1; SERPINF1; COL4A2; SERPINB1; LGALS1; SFRP2; LRP1; INPP5D; EMILIN1; FN1; ARG1; KNG1; FGA; PTPRC; MMP9; FLNA; LTF	1181	304
