p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.39985124137e-09	4.54980212397e-07	GO:0030195	b	5	negative regulation of blood coagulation	348; 2147; 2243; 2244; 2266; 3818; 3827; 5345	F2; APOE; KLKB1; KNG1; SERPINF2; FGG; FGA; FGB	48	20
6.97822411651e-09	4.54980212397e-07	GO:0046461	b	5	neutral lipid catabolic process	337; 338; 345; 1373; 2168; 2822; 3991; 6653	SORL1; APOB; GPLD1; APOC3; FABP1; APOA4; LIPE; CPS1	48	21
6.97822411651e-09	4.54980212397e-07	GO:0050819	b	5	negative regulation of coagulation	348; 2147; 2243; 2244; 2266; 3818; 3827; 5345	F2; APOE; KLKB1; KNG1; SERPINF2; FGG; FGA; FGB	51	21
7.30588500013e-09	1.46117700003e-07	GO:0005788	c	4	endoplasmic reticulum lumen	337; 338; 348; 718; 720; 1292; 1356; 1462; 2147; 2200; 2243; 2266; 3371; 3827; 5265; 7018; 10970	FGG; F2; APOE; APOB; SERPINA1; KNG1; VCAN; FBN1; C3; TF; C4A; TNC; APOA4; CP; COL6A2; FGA; CKAP4	307	141
8.14128618839e-09	8.54835049781e-08	GO:0034774	c	5	secretory granule lumen	2; 12; 383; 718; 2162; 2243; 2244; 2266; 3240; 3699; 3700; 3827; 4057; 4353; 5265; 5345; 5836; 7018; 83706; 201294	SERPINA1; SERPINA3; ITIH4; FERMT3; ARG1; HP; KNG1; UNC13D; FGA; TF; SERPINF2; LTF; MPO; C3; F13A1; ITIH3; FGG; PYGL; A2M; FGB	323	200
1.8747566064e-08	3.31207000464e-07	GO:0005539	m	3	glycosaminoglycan binding	338; 348; 1462; 2147; 2200; 3827; 4057; 4353; 5118; 5788; 5968; 10631	F2; APOE; APOB; REG1B; MPO; KNG1; VCAN; FBN1; POSTN; PTPRC; LTF; PCOLCE	236	68
1.88541154805e-08	6.09616400537e-07	GO:0031424	b	2	keratinization	1475; 2810; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884	KRT4; KRT31; KRT33B; CSTA; SFN; KRT2; KRT15; KRT7; KRT10; KRT19	228	43
2.6400861782e-08	1.84806032474e-07	GO:0045111	c	5	intermediate filament cytoskeleton	1674; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 5339; 5630; 83481	KRT4; KRT31; KRT33B; DES; PRPH; EPPK1; KRT2; KRT15; KRT7; KRT10; PLEC; KRT19	261	70
3.66530704541e-08	1.71536369725e-06	GO:0009611	b	3	response to wounding	2; 301; 348; 383; 2147; 2162; 2243; 2244; 2266; 3371; 3691; 3818; 3827; 3936; 4162; 5265; 5339; 5345; 10631; 26509; 83481; 83706	F13A1; MYOF; SERPINA1; APOE; A2M; EPPK1; FGG; FGA; FGB; ANXA1; ITGB4; KLKB1; MCAM; FERMT3; PLEC; TNC; SERPINF2; LCP1; F2; POSTN; ARG1; KNG1	687	263
3.89865387558e-08	2.11826860573e-06	GO:1903035	b	5	negative regulation of response to wounding	348; 2147; 2243; 2244; 2266; 3818; 3827; 5345; 83481	F2; APOE; KLKB1; KNG1; EPPK1; SERPINF2; FGG; FGA; FGB	89	35
4.31755945239e-08	5.9582320443e-07	GO:0009897	c	3	external side of plasma membrane	301; 563; 2147; 2243; 2244; 2266; 3694; 4162; 5169; 5788; 7018; 9332	ANXA1; F2; ITGB6; AZGP1; CD163; ENPP3; MCAM; PTPRC; TF; FGG; FGA; FGB	416	73
4.84518339583e-08	1.17495697349e-06	GO:0007155	b	2	cell adhesion	301; 337; 383; 563; 1292; 1462; 1475; 1805; 2200; 2243; 2244; 2266; 3371; 3679; 3691; 3694; 3827; 3910; 4162; 5239; 5345; 5788; 6708; 8639; 10516; 10631; 11151; 83706; 201294	AOC3; DPT; VCAN; ITGA7; SPTA1; CORO1A; APOA4; FBLN5; FGG; FGA; FGB; ANXA1; LAMA4; ITGB4; ITGB6; PGM5; CSTA; MCAM; FBN1; POSTN; UNC13D; TNC; SERPINF2; FERMT3; AZGP1; ARG1; KNG1; PTPRC; COL6A2	1457	445
4.95083748915e-08	2.30567574494e-06	GO:0032102	b	5	negative regulation of response to external stimulus	348; 727; 2147; 2243; 2244; 2266; 3818; 3827; 4057; 5169; 5345; 5788; 83481	F2; APOE; KLKB1; KNG1; ENPP3; EPPK1; PTPRC; C5; SERPINF2; FGG; FGA; FGB; LTF	330	89
5.95871410731e-08	5.15284115266e-06	GO:0032101	b	4	regulation of response to external stimulus	2; 183; 301; 348; 383; 629; 718; 720; 727; 730; 2147; 2243; 2244; 2266; 3818; 3827; 4057; 5169; 5345; 5788; 83481	ANXA1; FGG; F2; APOE; KLKB1; ARG1; KNG1; CFB; ENPP3; FGA; EPPK1; PTPRC; C4A; FGB; SERPINF2; C3; AGT; C7; A2M; C5; LTF	920	247
7.1401955926e-08	5.15284115266e-06	GO:0042060	b	4	wound healing	2; 301; 348; 2147; 2162; 2243; 2244; 2266; 3371; 3818; 3827; 3936; 4162; 5265; 5339; 5345; 10631; 26509; 83481; 83706	ANXA1; SERPINA1; F2; APOE; KLKB1; FERMT3; KNG1; MCAM; FGA; EPPK1; POSTN; PLEC; TNC; SERPINF2; MYOF; F13A1; LCP1; FGG; A2M; FGB	576	227
7.23531993062e-08	9.58679890807e-07	GO:0008201	m	3	heparin binding	338; 348; 2147; 2200; 3827; 4057; 4353; 5118; 5788; 10631	F2; APOE; APOB; MPO; KNG1; FBN1; POSTN; PTPRC; LTF; PCOLCE	164	49
1.0843030782e-07	6.70718904088e-06	GO:0006638	b	4	neutral lipid metabolic process	337; 338; 345; 348; 718; 1373; 2168; 2822; 3991; 6653	SORL1; APOE; APOB; C3; GPLD1; APOC3; FABP1; APOA4; LIPE; CPS1	135	51
1.0843030782e-07	4.41853504368e-06	GO:0006639	b	5	acylglycerol metabolic process	337; 338; 345; 348; 718; 1373; 2168; 2822; 3991; 6653	SORL1; APOE; APOB; C3; GPLD1; APOC3; FABP1; APOA4; LIPE; CPS1	135	51
1.41704843368e-07	7.66977464732e-06	GO:0043588	b	4	skin development	301; 1475; 2810; 3691; 3694; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884	ANXA1; ITGB4; ITGB6; KRT31; KRT33B; CSTA; SFN; KRT2; KRT15; KRT7; KRT4; KRT19; KRT10	418	97
1.52616929451e-07	5.52812433346e-06	GO:0090207	b	5	regulation of triglyceride metabolic process	337; 345; 348; 718; 2822; 6653	SORL1; APOE; C3; GPLD1; APOC3; APOA4	37	13
1.73223846885e-07	8.33399174457e-06	GO:0070268	b	4	cornification	1475; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884	KRT4; KRT31; KRT33B; CSTA; KRT2; KRT15; KRT7; KRT10; KRT19	114	41
2.25187662763e-07	7.34111780609e-06	GO:0046503	b	5	glycerolipid catabolic process	337; 338; 345; 1373; 2168; 2822; 3991; 6653	SORL1; APOB; GPLD1; APOC3; FABP1; APOA4; LIPE; CPS1	75	31
2.62308299199e-07	9.85456635583e-06	GO:0034369	b	3	plasma lipoprotein particle remodeling	183; 337; 338; 345; 348; 4353	APOE; APOB; MPO; APOC3; APOA4; AGT	34	14
2.62308299199e-07	1.13579493553e-05	GO:0034367	b	4	protein-containing complex remodeling	183; 337; 338; 345; 348; 4353	APOE; APOB; MPO; APOC3; APOA4; AGT	36	14
2.62308299199e-07	7.77386413988e-06	GO:0034368	b	5	protein-lipid complex remodeling	183; 337; 338; 345; 348; 4353	APOE; APOB; MPO; APOC3; APOA4; AGT	34	14
2.94794720046e-07	9.85456635583e-06	GO:1900046	b	3	regulation of hemostasis	348; 2147; 2243; 2244; 2266; 3818; 3827; 5345	F2; APOE; KLKB1; KNG1; SERPINF2; FGG; FGA; FGB	82	32
2.94794720046e-07	1.16041921618e-05	GO:0030193	b	4	regulation of blood coagulation	348; 2147; 2243; 2244; 2266; 3818; 3827; 5345	F2; APOE; KLKB1; KNG1; SERPINF2; FGG; FGA; FGB	81	32
4.90539014706e-07	1.77002827806e-05	GO:0050818	b	4	regulation of coagulation	348; 2147; 2243; 2244; 2266; 3818; 3827; 5345	F2; APOE; KLKB1; KNG1; SERPINF2; FGG; FGA; FGB	85	34
4.90539014706e-07	1.33263098995e-05	GO:0002920	b	5	regulation of humoral immune response	2; 629; 718; 720; 727; 730; 2147; 5788	F2; CFB; PTPRC; C4A; C3; C7; A2M; C5	144	34
5.03586065864e-07	1.47298924265e-05	GO:0044092	b	3	negative regulation of molecular function	2; 12; 32; 183; 301; 345; 348; 718; 720; 727; 1474; 1475; 2168; 2810; 3240; 3699; 3700; 3827; 4057; 5265; 5345; 5788; 5858; 6653; 8639	AOC3; HP; APOC3; FABP1; ITIH3; AGT; ITIH4; SORL1; SERPINA1; SERPINA3; PZP; A2M; C4A; C3; CST6; C5; ANXA1; ACACB; CSTA; APOE; LTF; SERPINF2; KNG1; SFN; PTPRC	1132	383
7.00630836786e-07	1.82164017564e-05	GO:0009617	b	3	response to bacterium	338; 383; 718; 761; 1373; 1690; 2147; 2243; 2244; 3240; 4057; 4353; 4360; 5836; 7018; 117159	MRC1; F2; APOB; CA3; ARG1; HP; FGA; TF; DCD; LTF; MPO; C3; PYGL; CPS1; FGB; COCH	734	170
7.32372137318e-07	1.4208019464e-05	GO:0006955	b	2	immune response	2; 12; 301; 337; 338; 348; 383; 563; 629; 718; 720; 727; 730; 1690; 2147; 2243; 2244; 2266; 2822; 3240; 3694; 3936; 4057; 4126; 4353; 4360; 5169; 5265; 5788; 5836; 5968; 7018; 10970; 11151; 117159; 201294	HP; GPLD1; APOA4; A2M; MRC1; SERPINA3; APOB; DCD; C4A; C3; FGG; C7; FGA; FGB; COCH; ANXA1; REG1B; ITGB6; ENPP3; TF; UNC13D; APOE; LTF; LCP1; SERPINA1; F2; MANBA; AZGP1; ARG1; CFB; CORO1A; PTPRC; C5; MPO; CKAP4; PYGL	2409	721
7.84119451925e-07	1.96633031791e-05	GO:0016485	b	5	protein processing	2; 629; 718; 720; 727; 730; 2147; 2243; 2244; 2266; 3240; 3818; 5345	F2; FGG; KLKB1; HP; CFB; FGA; C4A; SERPINF2; C3; FGB; C7; A2M; C5	345	112
1.22784554392e-06	3.86760036759e-05	GO:0035150	b	4	regulation of tube size	183; 348; 1373; 2243; 2244; 2266; 3827; 5345	AGT; KNG1; CPS1; APOE; SERPINF2; FGG; FGA; FGB	125	38
1.22784554392e-06	2.66851764879e-05	GO:0035296	b	5	regulation of tube diameter	183; 348; 1373; 2243; 2244; 2266; 3827; 5345	AGT; KNG1; CPS1; APOE; SERPINF2; FGG; FGA; FGB	124	38
1.22784554392e-06	2.66851764879e-05	GO:0050880	b	5	regulation of blood vessel size	183; 348; 1373; 2243; 2244; 2266; 3827; 5345	AGT; KNG1; CPS1; APOE; SERPINF2; FGG; FGA; FGB	124	38
