p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.50081514016e-05	0.000770179330834	GO:0044459	c	2	plasma membrane part	246; 286; 312; 351; 1001; 1012; 3938; 4070; 6513; 6521; 6708; 6710; 6850; 7070; 7369; 9194; 81619; 160728	CDH13; UMOD; SYK; APP; SPTB; TSPAN14; LCT; SLC2A1; SPTA1; ANK1; ALOX15; THY1; SLC4A1; SLC16A7; SLC5A8; TACSTD2; CDH3; ANXA13	3026	671
3.50106149817e-05	0.00196934709272	GO:0015849	b	5	organic acid transport	1375; 5321; 6513; 6850; 7369; 8714; 9194; 160728	CPT1B; SYK; UMOD; SLC2A1; SLC16A7; SLC5A8; PLA2G4A; ABCC3	352	131
6.03802817417e-05	0.00169064788877	GO:0005201	m	2	extracellular matrix structural constituent	633; 1462; 7369; 7373; 25890; 64129	UMOD; VCAN; TINAGL1; COL14A1; BGN; ABI3BP	169	71
6.40927918064e-05	0.00474286659368	GO:0007155	b	2	cell adhesion	246; 335; 351; 1001; 1012; 1462; 3273; 4070; 6708; 6850; 7070; 7369; 9071; 7373	CDH13; HRG; SYK; COL14A1; APP; UMOD; VCAN; CLDN10; SPTA1; ALOX15; THY1; TACSTD2; CDH3; APOA1	1457	445
7.07032896267e-05	0.00176758224067	GO:0009898	c	3	cytoplasmic side of plasma membrane	246; 286; 6521; 6708; 6710; 6850	SYK; SPTB; SPTA1; ANK1; ALOX15; SLC4A1	169	73
9.21080558151e-05	0.00460540279076	GO:0005796	c	4	Golgi lumen	351; 633; 1462; 7369	APP; UMOD; VCAN; BGN	103	25
9.55736476161e-05	0.0014017468317	GO:0072562	c	2	blood microparticle	335; 462; 3273; 6513; 6521; 3039	SERPINC1; SLC2A1; SLC4A1; HBA1; HRG; APOA1	148	77
0.000142459881131	0.00641069465087	GO:0034114	b	5	regulation of heterotypic cell-cell adhesion	246; 335; 7070	ALOX15; THY1; APOA1	26	11
0.000151338931943	0.0136961733409	GO:0098609	b	3	cell-cell adhesion	246; 335; 1001; 1012; 6708; 6850; 7070; 7369; 7373; 9071	CDH13; SYK; UMOD; COL14A1; CLDN10; SPTA1; ALOX15; THY1; CDH3; APOA1	871	255
0.000155502027006	0.00259170045011	GO:0098562	c	3	cytoplasmic side of membrane	246; 286; 6521; 6708; 6710; 6850	SYK; SPTB; SPTA1; ANK1; ALOX15; SLC4A1	193	84
0.000188625781052	0.00707346678946	GO:0010543	b	5	regulation of platelet activation	3273; 5321; 6850	SYK; HRG; PLA2G4A	34	12
0.000212591215008	0.00233850336509	GO:0098552	c	2	side of membrane	246; 286; 1012; 6521; 6708; 6710; 6850; 7070	CDH13; SYK; SPTB; SPTA1; ANK1; ALOX15; SLC4A1; THY1	629	169
0.000219519662418	0.0132387489143	GO:0098742	b	4	cell-cell adhesion via plasma-membrane adhesion molecules	335; 1001; 1012; 7369; 9071	CLDN10; CDH3; UMOD; APOA1; CDH13	275	57
0.000243509040848	0.00730527122543	GO:1901618	m	4	organic hydroxy compound transmembrane transporter activity	8714; 9194; 160728	SLC5A8; SLC16A7; ABCC3	49	13
0.000248837952549	0.0150132231371	GO:1900046	b	3	regulation of hemostasis	462; 3273; 5321; 6850	SYK; HRG; PLA2G4A; SERPINC1	82	32
0.000248837952549	0.0132387489143	GO:0030193	b	4	regulation of blood coagulation	462; 3273; 5321; 6850	SYK; HRG; PLA2G4A; SERPINC1	81	32
0.00025071058568	0.00716380367684	GO:0006869	b	5	lipid transport	335; 1375; 5321; 6513; 6850; 8714; 160728	CPT1B; SYK; SLC2A1; SLC5A8; PLA2G4A; APOA1; ABCC3	364	130
0.000281109736774	0.00716380367684	GO:0046717	b	5	acid secretion	5321; 6850; 7369; 8714	SYK; PLA2G4A; UMOD; ABCC3	119	33
0.000286552147074	0.0132387489143	GO:0030205	b	4	dermatan sulfate metabolic process	633; 1462	VCAN; BGN	13	3
0.000286552147074	0.00716380367684	GO:0030208	b	5	dermatan sulfate biosynthetic process	633; 1462	VCAN; BGN	12	3
0.000286552147074	0.0022382419487	GO:0015355	m	5	secondary active monocarboxylate transmembrane transporter activity	9194; 160728	SLC5A8; SLC16A7	13	3
0.000316284103754	0.0132387489143	GO:0050818	b	4	regulation of coagulation	462; 3273; 5321; 6850	SYK; HRG; PLA2G4A; SERPINC1	85	34
0.000379526014172	0.00853933531886	GO:0010811	b	5	positive regulation of cell-substrate adhesion	246; 335; 1012; 3273; 7070	ALOX15; THY1; HRG; APOA1; CDH13	121	64
0.000426978491444	0.0156380872491	GO:0010810	b	4	regulation of cell-substrate adhesion	246; 335; 1012; 3273; 4070; 7070	CDH13; APOA1; ALOX15; TACSTD2; THY1; HRG	212	101
0.000466933330065	0.00875499993873	GO:0006691	b	5	leukotriene metabolic process	246; 5321; 6850	SYK; ALOX15; PLA2G4A	36	16
0.000466933330065	0.00875499993873	GO:1901571	b	5	fatty acid derivative transport	5321; 6850; 8714	SYK; PLA2G4A; ABCC3	51	16
0.000503731960641	0.0212203592304	GO:0005539	m	3	glycosaminoglycan binding	351; 462; 633; 1462; 3273	APP; VCAN; HRG; BGN; SERPINC1	236	68
0.000549223066792	0.00483316298777	GO:0005886	c	2	plasma membrane	246; 286; 312; 335; 351; 462; 633; 1001; 1012; 3273; 3938; 4070; 6513; 6521; 6708; 6710; 6850; 7070; 7369; 8714; 9071; 9194; 81619; 160728	CLDN10; SPTB; TSPAN14; CDH13; BGN; SPTA1; ALOX15; SLC4A1; SLC2A1; SLC5A8; APOA1; SERPINC1; TACSTD2; CDH3; UMOD; HRG; THY1; LCT; SYK; APP; SLC16A7; ANK1; ANXA13; ABCC3	5778	1309
0.000569477634596	0.0206970714252	GO:0051410	b	2	detoxification of nitrogen compound	2944; 2946	GSTM1; GSTM2	5	4
0.000569477634596	0.0155369689032	GO:0009414	b	3	response to water deprivation	231; 7369	AKR1B1; UMOD	7	4
0.000569477634596	0.0155369689032	GO:0018916	b	3	nitrobenzene metabolic process	2944; 2946	GSTM1; GSTM2	4	4
0.000569477634596	0.0155369689032	GO:0070458	b	3	cellular detoxification of nitrogen compound	2944; 2946	GSTM1; GSTM2	5	4
0.000569477634596	0.0098563436757	GO:0030206	b	5	chondroitin sulfate biosynthetic process	633; 1462	VCAN; BGN	25	4
0.000569477634596	0.0022382419487	GO:0047655	m	5	allyl-alcohol dehydrogenase activity	231; 441282	AKR1B1; AKR1B15	4	4
0.000569477634596	0.0022382419487	GO:0015129	m	5	lactate transmembrane transporter activity	9194; 160728	SLC5A8; SLC16A7	6	4
0.000586089389582	0.0183236865584	GO:0032101	b	4	regulation of response to external stimulus	246; 335; 351; 462; 1012; 1215; 3273; 5321; 6850	PLA2G4A; CDH13; SERPINC1; SYK; APP; CMA1; ALOX15; HRG; APOA1	920	247
0.0006008772504	0.0155369689032	GO:0010876	b	3	lipid localization	335; 5321; 6513; 6850; 1375; 8714; 160728	CPT1B; SYK; SLC2A1; SLC5A8; PLA2G4A; APOA1; ABCC3	411	150
0.000625381793802	0.0183236865584	GO:0045785	b	4	positive regulation of cell adhesion	246; 335; 1012; 3273; 6708; 6850; 7070	CDH13; SYK; SPTA1; ALOX15; THY1; HRG; APOA1	421	151
0.000670976036903	0.0022382419487	GO:0008028	m	5	monocarboxylic acid transmembrane transporter activity	8714; 9194; 160728	SLC5A8; SLC16A7; ABCC3	59	18
0.000699450608968	0.0022382419487	GO:0008514	m	5	organic anion transmembrane transporter activity	6513; 6521; 8714; 9194; 160728	SLC5A8; SLC4A1; SLC16A7; SLC2A1; ABCC3	227	73
0.00079125612062	0.0140574986266	GO:0044304	c	4	main axon	286; 351; 7070	ANK1; APP; THY1	62	19
0.000809903464226	0.00587258329721	GO:0009986	c	2	cell surface	335; 351; 633; 1012; 3273; 7070; 7369; 81619	CDH13; APP; UMOD; TSPAN14; BGN; APOA1; THY1; HRG	895	206
0.000893211985034	0.0143551926166	GO:0015850	b	5	organic hydroxy compound transport	335; 6850; 8714; 9194; 160728	SYK; SLC5A8; APOA1; SLC16A7; ABCC3	260	77
0.000936429322466	0.00587258329721	GO:0071944	c	2	cell periphery	246; 286; 312; 335; 351; 462; 633; 1001; 1012; 3273; 3938; 4070; 6513; 6521; 6708; 6710; 6850; 7070; 7369; 8714; 9071; 9194; 81619; 160728	CLDN10; SPTB; TSPAN14; CDH13; BGN; SPTA1; ALOX15; SLC4A1; SLC2A1; SLC5A8; APOA1; SERPINC1; TACSTD2; CDH3; UMOD; HRG; THY1; LCT; SYK; APP; SLC16A7; ANK1; ANXA13; ABCC3	5888	1354
0.000943127076907	0.0212203592304	GO:0019865	m	3	immunoglobulin binding	3273; 7369	HRG; UMOD	24	5
0.000944309301756	0.0213649979522	GO:0006629	b	3	lipid metabolic process	231; 246; 335; 351; 2944; 2946; 5321; 7369; 1375; 51477; 441282; 345275; 345557; 79887	PLA2G4A; HSD17B13; CPT1B; ISYNA1; AKR1B15; GSTM1; APP; UMOD; PLCXD3; APOA1; ALOX15; AKR1B1; PLBD1; GSTM2	1430	574
0.000948242737647	0.00252864730039	GO:0005509	m	5	calcium ion binding	312; 828; 1001; 1012; 1462; 5321; 6708; 7369	CDH13; CDH3; UMOD; VCAN; CAPS; SPTA1; PLA2G4A; ANXA13	718	211
0.00100390383389	0.0150585575084	GO:0006633	b	5	fatty acid biosynthetic process	246; 335; 2944; 2946; 5321	PLA2G4A; GSTM1; ALOX15; GSTM2; APOA1	163	79
0.00106178255979	0.0206970714252	GO:0044281	b	2	small molecule metabolic process	231; 246; 272; 335; 351; 587; 633; 1462; 2944; 2946; 5214; 5321; 6513; 6521; 6850; 7369; 1375; 51477; 441282; 160728; 390637	PLA2G4A; CPT1B; GSTM2; AKR1B15; AMPD3; GSTM1; APP; UMOD; VCAN; BCAT2; BGN; PFKP; SYK; ALOX15; SLC4A1; SLC2A1; SLC5A8; GDPGP1; AKR1B1; APOA1; ISYNA1	2157	1111
0.00106774241768	0.00587258329721	GO:0019898	c	2	extrinsic component of membrane	246; 312; 1001; 1012; 6850; 7369	CDH13; SYK; UMOD; ALOX15; CDH3; ANXA13	306	120
0.00123154202847	0.0173185597754	GO:0046456	b	5	icosanoid biosynthetic process	246; 5321; 6850	SYK; ALOX15; PLA2G4A	57	22
0.00123668168267	0.0154585210334	GO:0031226	c	3	intrinsic component of plasma membrane	351; 3938; 6513; 6521; 6708; 6710; 7070; 9194; 81619	LCT; APP; SPTB; TSPAN14; SLC2A1; SPTA1; SLC4A1; SLC16A7; THY1	1740	274
0.00126335703188	0.0206970714252	GO:0042330	b	2	taxis	335; 351; 1012; 3273; 6708; 6710; 6850	CDH13; SYK; APP; SPTB; SPTA1; HRG; APOA1	645	170
0.00126335703188	0.0254075136412	GO:0006935	b	3	chemotaxis	335; 351; 1012; 3273; 6708; 6710; 6850	CDH13; SYK; APP; SPTB; SPTA1; HRG; APOA1	643	170
0.00139845077197	0.0206970714252	GO:0048771	b	2	tissue remodeling	633; 3273; 6850; 7369	SYK; HRG; UMOD; BGN	165	50
0.00140574986266	0.0374440645236	GO:0072044	b	4	collecting duct development	231; 7369	AKR1B1; UMOD	16	6
0.00140574986266	0.0140574986266	GO:0030673	c	4	axolemma	286; 7070	ANK1; THY1	12	6
0.00140574986266	0.0140574986266	GO:0031235	c	4	intrinsic component of the cytoplasmic side of the plasma membrane	6708; 6710	SPTA1; SPTB	8	6
0.00140574986266	0.0140574986266	GO:0008091	c	4	spectrin	6708; 6710	SPTA1; SPTB	9	6
0.00140574986266	0.0175718732832	GO:0036152	b	5	phosphatidylethanolamine acyl-chain remodeling	5321; 79887	PLA2G4A; PLBD1	27	6
0.00140574986266	0.0175718732832	GO:0042891	b	5	antibiotic transport	7369; 160728	SLC5A8; UMOD	10	6
0.00149602195329	0.00731388510495	GO:0045177	c	2	apical part of cell	312; 351; 3938; 6513; 7070; 7369; 160728	LCT; APP; UMOD; SLC2A1; SLC5A8; ANXA13; THY1	415	175
0.00152381912155	0.0275811261001	GO:1901615	b	3	organic hydroxy compound metabolic process	231; 246; 335; 351; 1001; 5321; 51477; 441282	CDH3; ISYNA1; AKR1B15; APP; APOA1; ALOX15; PLA2G4A; AKR1B1	547	227
0.00173988418925	0.0243583786495	GO:0005319	m	2	lipid transporter activity	335; 6513; 8714; 160728	SLC5A8; APOA1; SLC2A1; ABCC3	136	53
0.00173988418925	0.0130491314194	GO:0030863	c	5	cortical cytoskeleton	6513; 6521; 6708; 6710	SPTA1; SPTB; SLC4A1; SLC2A1	106	53
0.00187682819737	0.0220007241164	GO:0043269	b	5	regulation of ion transport	335; 351; 2946; 5321; 6850; 7070; 9071	CLDN10; GSTM2; SYK; APP; APOA1; PLA2G4A; THY1	691	182
0.00188674658841	0.0294209830226	GO:0005975	b	3	carbohydrate metabolic process	231; 351; 3938; 5214; 5321; 6513; 6521; 51477; 390637	LCT; ISYNA1; APP; SLC2A1; PFKP; SLC4A1; GDPGP1; PLA2G4A; AKR1B1	644	291
0.00195056241034	0.0294209830226	GO:0006082	b	3	organic acid metabolic process	246; 335; 351; 587; 633; 1462; 2944; 2946; 5214; 5321; 6513; 6521; 6850; 7369; 1375	CPT1B; GSTM2; SYK; GSTM1; APP; UMOD; VCAN; BCAT2; BGN; PFKP; ALOX15; SLC4A1; SLC2A1; PLA2G4A; APOA1	1199	690
0.00195561992146	0.0220007241164	GO:0030207	b	5	chondroitin sulfate catabolic process	633; 1462	VCAN; BGN	14	7
0.00202222395465	0.0472830720275	GO:0034113	b	4	heterotypic cell-cell adhesion	246; 335; 7070	ALOX15; THY1; APOA1	60	26
0.00211571594759	0.0253816597475	GO:0003008	b	2	system process	231; 335; 351; 1001; 1215; 1359; 2946; 4070; 4619; 6521; 7369	MYH1; GSTM2; CPA3; APP; UMOD; APOA1; CMA1; SLC4A1; TACSTD2; AKR1B1; CDH3	2176	419
0.0021231009599	0.0472830720275	GO:0008610	b	4	lipid biosynthetic process	231; 246; 335; 2944; 2946; 5321; 51477; 441282; 345275	HSD17B13; ISYNA1; AKR1B15; GSTM1; GSTM2; APOA1; ALOX15; PLA2G4A; AKR1B1	726	296
0.00217879298732	0.00958668914422	GO:0005615	c	2	extracellular space	231; 312; 335; 351; 462; 633; 1012; 1215; 1359; 1462; 2946; 3273; 4070; 5214; 6513; 6521; 7070; 7369; 7373; 3039; 79887; 25890; 160728; 64129	CDH13; TINAGL1; VCAN; BGN; SLC4A1; SLC5A8; APOA1; SERPINC1; CPA3; PFKP; TACSTD2; THY1; PLBD1; UMOD; CMA1; HBA1; ABI3BP; HRG; ANXA13; GSTM2; COL14A1; SLC2A1; AKR1B1; APP	3423	1431
0.00225925941428	0.0472830720275	GO:0042116	b	4	macrophage activation	351; 5321; 6850	SYK; APP; PLA2G4A	97	27
0.00234988453508	0.0316592139718	GO:0030155	b	3	regulation of cell adhesion	246; 335; 1012; 3273; 4070; 6708; 6850; 7070	CDH13; SYK; SPTA1; ALOX15; THY1; TACSTD2; HRG; APOA1	713	243
0.00240096781395	0.0253816597475	GO:0042445	b	2	hormone metabolic process	231; 335; 1215; 1359; 441282	CMA1; CPA3; AKR1B1; APOA1; AKR1B15	244	96
0.0024312528934	0.0474483362302	GO:0006690	b	4	icosanoid metabolic process	246; 2944; 5321; 6850	SYK; GSTM1; ALOX15; PLA2G4A	123	58
0.00244838001934	0.0204031668278	GO:0005788	c	4	endoplasmic reticulum lumen	335; 351; 462; 1462; 7373; 81619	SERPINC1; VCAN; APP; COL14A1; APOA1; TSPAN14	307	141
0.00258926327073	0.026499225943	GO:0033559	b	5	unsaturated fatty acid metabolic process	246; 2944; 2946; 5321	PLA2G4A; GSTM1; ALOX15; GSTM2	118	59
0.00259103542554	0.0316592139718	GO:0009415	b	3	response to water	231; 7369	AKR1B1; UMOD	14	8
0.00259103542554	0.0388655313831	GO:0043295	m	3	glutathione binding	2944; 2946	GSTM1; GSTM2	12	8
0.00259103542554	0.0474483362302	GO:0042178	b	4	xenobiotic catabolic process	2944; 2946	GSTM1; GSTM2	12	8
0.00259103542554	0.026499225943	GO:0071474	b	5	cellular hyperosmotic response	231; 6513	AKR1B1; SLC2A1	14	8
0.00262369176562	0.0316592139718	GO:0050878	b	3	regulation of body fluid levels	231; 462; 3273; 5321; 6521; 6850; 7369	HRG; SERPINC1; SYK; UMOD; SLC4A1; PLA2G4A; AKR1B1	507	193
0.00273442935404	0.0109377174162	GO:0031224	c	2	intrinsic component of membrane	351; 1001; 1012; 3938; 4070; 6513; 6521; 6708; 6710; 7070; 7369; 1375; 8714; 9071; 9194; 81619; 160728; 130814	CLDN10; LCT; UMOD; SLC66A3; APP; SPTB; TSPAN14; CDH13; SLC2A1; SPTA1; SLC5A8; CPT1B; SLC4A1; SLC16A7; TACSTD2; CDH3; THY1; ABCC3	5568	945
0.00275420800294	0.0269433391592	GO:0001894	b	5	tissue homeostasis	231; 1001; 6513; 6850	SYK; AKR1B1; CDH3; SLC2A1	231	60
0.00287116387253	0.049485353803	GO:1901617	b	4	organic hydroxy compound biosynthetic process	231; 246; 335; 1001; 51477	AKR1B1; CDH3; ISYNA1; ALOX15; APOA1	251	100
0.00299846519446	0.0339201375123	GO:0097164	b	3	ammonium ion metabolic process	231; 335; 5321; 1375; 79887	PLA2G4A; AKR1B1; CPT1B; APOA1; PLBD1	223	101
0.0030439357812	0.0285368979488	GO:0034220	b	5	ion transmembrane transport	351; 1375; 2946; 6513; 6521; 7070; 8714; 9194; 160728	CPT1B; APP; SLC2A1; SLC4A1; SLC16A7; SLC5A8; THY1; GSTM2; ABCC3	1163	312
0.00312981460371	0.0331031849475	GO:0008509	m	4	anion transmembrane transporter activity	6513; 6521; 8714; 9194; 160728	SLC5A8; SLC4A1; SLC16A7; SLC2A1; ABCC3	341	102
0.00320967093531	0.0288870384178	GO:0019752	b	5	carboxylic acid metabolic process	246; 335; 351; 587; 633; 1375; 1462; 2944; 2946; 5214; 5321; 6513; 6521; 6850	CPT1B; GSTM2; SYK; GSTM1; APP; VCAN; BCAT2; BGN; PFKP; ALOX15; SLC4A1; SLC2A1; PLA2G4A; APOA1	1088	651
0.00323056482236	0.0339565320836	GO:0031589	b	3	cell-substrate adhesion	246; 335; 1012; 3273; 4070; 7070	CDH13; APOA1; ALOX15; TACSTD2; THY1; HRG	354	149
0.00323056482236	0.0288744431841	GO:0016324	c	3	apical plasma membrane	312; 3938; 6513; 7070; 7369; 160728	LCT; UMOD; SLC2A1; SLC5A8; ANXA13; THY1	353	149
0.00326528579604	0.030476000763	GO:1901681	m	2	sulfur compound binding	351; 462; 2944; 2946; 3273	GSTM1; APP; HRG; GSTM2; SERPINC1	262	103
0.00331031849475	0.0331031849475	GO:1900750	m	4	oligopeptide binding	2944; 2946	GSTM1; GSTM2	13	9
0.00334013513786	0.0541929956706	GO:0046434	b	4	organophosphate catabolic process	272; 351; 5214; 5321; 6521; 79887	PLBD1; AMPD3; APP; PFKP; SLC4A1; PLA2G4A	271	150
0.00336082409211	0.0123230216711	GO:0098590	c	2	plasma membrane region	286; 312; 1012; 3938; 4070; 6513; 6521; 7070; 7369; 160728	LCT; UMOD; CDH13; SLC2A1; ANK1; SLC5A8; SLC4A1; TACSTD2; ANXA13; THY1	1185	379
0.00337689269339	0.0339565320836	GO:0071695	b	3	anatomical structure maturation	231; 351; 1001	AKR1B1; CDH3; APP	152	31
0.00348632133401	0.0290526777834	GO:0001676	b	5	long-chain fatty acid metabolic process	246; 2944; 2946; 5321	PLA2G4A; GSTM1; ALOX15; GSTM2	122	64
0.00348632133401	0.0290526777834	GO:1903825	b	5	organic acid transmembrane transport	1375; 6513; 9194; 160728	SLC5A8; CPT1B; SLC16A7; SLC2A1	155	64
0.00370048456314	0.0541929956706	GO:0034637	b	4	cellular carbohydrate biosynthetic process	231; 6513; 51477	AKR1B1; ISYNA1; SLC2A1	87	32
0.00384149722301	0.0365953156508	GO:0009611	b	3	response to wounding	246; 335; 462; 1001; 3273; 5321; 6521; 6850	HRG; SERPINC1; SYK; APOA1; ALOX15; SLC4A1; PLA2G4A; CDH3	687	263
0.00389783908594	0.0288744431841	GO:0019897	c	3	extrinsic component of plasma membrane	246; 1001; 1012; 6850	SYK; ALOX15; CDH3; CDH13	171	66
0.00404242204577	0.0288744431841	GO:0031225	c	3	anchored component of membrane	1012; 7070; 7369	CDH13; UMOD; THY1	171	33
0.00411181490484	0.0541929956706	GO:0030204	b	4	chondroitin sulfate metabolic process	633; 1462	VCAN; BGN	38	10
0.00411181490484	0.0541929956706	GO:0002002	b	4	regulation of angiotensin levels in blood	1215; 1359	CPA3; CMA1	12	10
0.00411181490484	0.0541929956706	GO:0002003	b	4	angiotensin maturation	1215; 1359	CPA3; CMA1	12	10
0.00411181490484	0.0330413697711	GO:0036151	b	5	phosphatidylcholine acyl-chain remodeling	5321; 79887	PLA2G4A; PLBD1	31	10
0.0042897941364	0.0388226369344	GO:0051186	b	3	cofactor metabolic process	231; 351; 2944; 2946; 5214; 6513; 6521; 6708; 3039; 160728	GSTM1; GSTM2; SLC2A1; PFKP; SPTA1; SLC5A8; SLC4A1; HBA1; AKR1B1; APP	612	392
0.0043198591003	0.033516148192	GO:0032956	b	5	regulation of actin cytoskeleton organization	246; 335; 3273; 4070; 6708; 6710	SPTB; SPTA1; ALOX15; TACSTD2; HRG; APOA1	349	158
0.00461866266452	0.0541929956706	GO:0043436	b	4	oxoacid metabolic process	246; 335; 351; 587; 633; 1375; 1462; 2944; 2946; 5214; 5321; 6513; 6521; 6850	CPT1B; GSTM2; SYK; GSTM1; APP; VCAN; BCAT2; BGN; PFKP; ALOX15; SLC4A1; SLC2A1; PLA2G4A; APOA1	1179	677
0.00468216548218	0.0292635342636	GO:0016323	c	3	basolateral plasma membrane	286; 4070; 6513; 6521; 7369	TACSTD2; ANK1; UMOD; SLC4A1; SLC2A1	242	112
0.00478256351747	0.0541929956706	GO:0046470	b	4	phosphatidylcholine metabolic process	335; 5321; 79887	PLA2G4A; APOA1; PLBD1	91	35
0.00481753849733	0.0541929956706	GO:0015893	b	4	drug transport	7369; 8714; 3039; 160728	HBA1; SLC5A8; UMOD; ABCC3	229	70
0.004993893799	0.044945044191	GO:0030021	m	3	extracellular matrix structural constituent conferring compression resistance	633; 1462	VCAN; BGN	22	11
0.004993893799	0.044945044191	GO:0042910	m	3	xenobiotic transmembrane transporter activity	6513; 8714	SLC2A1; ABCC3	28	11
0.004993893799	0.0541929956706	GO:0019400	b	4	alditol metabolic process	231; 5321	AKR1B1; PLA2G4A	24	11
0.004993893799	0.0541929956706	GO:0071404	b	4	cellular response to low-density lipoprotein particle stimulus	1012; 6850	SYK; CDH13	19	11
0.004993893799	0.0374542034925	GO:0030506	m	4	ankyrin binding	6521; 6710	SPTB; SLC4A1	20	11
0.004993893799	0.0356706699929	GO:0016342	c	4	catenin complex	1001; 1012	CDH3; CDH13	32	11
0.00503195089405	0.0433706243726	GO:0043062	b	3	extracellular structure organization	335; 351; 633; 1215; 1462; 7373	VCAN; APP; COL14A1; BGN; CMA1; APOA1	454	163
0.00543133069046	0.0554563539529	GO:0006954	b	4	inflammatory response	246; 335; 351; 462; 1215; 6850; 7369	SERPINC1; SYK; APP; UMOD; CMA1; ALOX15; APOA1	842	220
0.00559626561747	0.041971992131	GO:1903034	b	5	regulation of response to wounding	462; 3273; 5321; 6850	SYK; HRG; PLA2G4A; SERPINC1	181	73
0.00595494740259	0.0452272400581	GO:0001974	b	3	blood vessel remodeling	633; 3273	HRG; BGN	40	12
0.00595494740259	0.0452272400581	GO:0016486	b	3	peptide hormone processing	1215; 1359	CPA3; CMA1	35	12
0.00595494740259	0.0372184212662	GO:0097386	c	4	glial cell projection	231; 351	AKR1B1; APP	30	12
0.00595494740259	0.0432213924382	GO:0003081	b	5	regulation of systemic arterial blood pressure by renin-angiotensin	1215; 1359	CPA3; CMA1	22	12
0.00599698210716	0.0452272400581	GO:0006066	b	3	alcohol metabolic process	231; 335; 351; 5321; 51477; 441282	PLA2G4A; ISYNA1; AKR1B15; APP; AKR1B1; APOA1	371	169
0.00603769364711	0.0422638555298	GO:0072341	m	2	modified amino acid binding	312; 2944; 2946	GSTM1; ANXA13; GSTM2	96	38
0.00627017248095	0.0453117141904	GO:0044262	b	3	cellular carbohydrate metabolic process	231; 5321; 6513; 6521; 51477	AKR1B1; SLC4A1; PLA2G4A; SLC2A1; ISYNA1	291	120
0.00643600503334	0.0554563539529	GO:0042060	b	4	wound healing	246; 462; 1001; 3273; 5321; 6521; 6850	CDH3; SERPINC1; SYK; ALOX15; SLC4A1; PLA2G4A; HRG	576	227
0.00649575617846	0.0456732856298	GO:0032368	b	5	regulation of lipid transport	335; 5321; 6850	SYK; PLA2G4A; APOA1	121	39
